"date","true","true_lag","model","lag","startdt","enddt","h","pred","forecastdate"
2017-10-01,0.00452136516727653,566.444760612486,"Случайный лес (N = 1000)",0,2000-01-01,2017-01-01,2,0.0492308784188151,2017-04-01
2018-01-01,0.0345003041896574,243.112657228025,"Случайный лес (N = 1000)",0,2000-01-01,2017-01-01,3,0.0247665776235749,2017-04-01
2018-04-01,0.0411713503646812,328.218224216033,"Случайный лес (N = 1000)",0,2000-01-01,2017-01-01,4,0.0241601261885795,2017-04-01
2018-07-01,0.0538478616651387,353.001589785696,"Случайный лес (N = 1000)",0,2000-01-01,2017-01-01,5,0.00789922670093755,2017-04-01
2018-10-01,0.00167379496214411,569.011662800501,"Случайный лес (N = 1000)",0,2000-01-01,2017-01-01,6,0.00797230829381881,2017-04-01
2019-01-01,-0.0261992050556177,251.646481168881,"Случайный лес (N = 1000)",0,2000-01-01,2017-01-01,7,0.00236995678523447,2017-04-01
2019-04-01,NA,342.013447086124,"Случайный лес (N = 1000)",0,2000-01-01,2017-01-01,7,0.0014666570683951,2017-07-01
2019-07-01,NA,372.531061988077,"Случайный лес (N = 1000)",0,2000-01-01,2017-01-01,7,-0.000693009110688849,2017-10-01
2019-10-01,NA,569.964869168565,"Случайный лес (N = 1000)",0,2000-01-01,2017-01-01,7,0.0440921575279526,2018-01-01
2020-01-01,NA,245.139158955405,"Случайный лес (N = 1000)",0,2000-01-01,2017-01-01,7,0.00179439068191833,2018-04-01
2020-04-01,NA,NA,"Случайный лес (N = 1000)",0,2000-01-01,2017-01-01,7,-0.0103759300881962,2018-07-01
2020-07-01,NA,NA,"Случайный лес (N = 1000)",0,2000-01-01,2017-01-01,7,-0.00134893439461489,2018-10-01
2020-10-01,NA,NA,"Случайный лес (N = 1000)",0,2000-01-01,2017-01-01,7,-0.011427939141414,2019-01-01
2017-07-01,0.0485977604995622,336.256681067974,"Случайный лес (N = 1000)",0,2000-01-01,2017-04-01,0,0.0485977604995622,2017-07-01
2017-10-01,0.00452136516727653,566.444760612486,"Случайный лес (N = 1000)",0,2000-01-01,2017-04-01,1,0.0640971118083963,2017-07-01
2018-01-01,0.0345003041896574,243.112657228025,"Случайный лес (N = 1000)",0,2000-01-01,2017-04-01,2,0.0318332055474218,2017-07-01
2018-04-01,0.0411713503646812,328.218224216033,"Случайный лес (N = 1000)",0,2000-01-01,2017-04-01,3,0.0362059707345071,2017-07-01
2018-07-01,0.0538478616651387,353.001589785696,"Случайный лес (N = 1000)",0,2000-01-01,2017-04-01,4,0.0185706938298554,2017-07-01
2018-10-01,0.00167379496214411,569.011662800501,"Случайный лес (N = 1000)",0,2000-01-01,2017-04-01,5,0.0207868813566746,2017-07-01
2019-01-01,-0.0261992050556177,251.646481168881,"Случайный лес (N = 1000)",0,2000-01-01,2017-04-01,6,0.0161474798996038,2017-07-01
2019-04-01,NA,342.013447086124,"Случайный лес (N = 1000)",0,2000-01-01,2017-04-01,6,0.00498369669540783,2017-10-01
2019-07-01,NA,372.531061988077,"Случайный лес (N = 1000)",0,2000-01-01,2017-04-01,6,0.0274195058641837,2018-01-01
2019-10-01,NA,569.964869168565,"Случайный лес (N = 1000)",0,2000-01-01,2017-04-01,6,0.00545124912158639,2018-04-01
2020-01-01,NA,245.139158955405,"Случайный лес (N = 1000)",0,2000-01-01,2017-04-01,6,-0.00418657337338005,2018-07-01
2020-04-01,NA,NA,"Случайный лес (N = 1000)",0,2000-01-01,2017-04-01,6,-0.00960490052871051,2018-10-01
2020-07-01,NA,NA,"Случайный лес (N = 1000)",0,2000-01-01,2017-04-01,6,-0.0165934528385945,2019-01-01
2017-10-01,0.00452136516727653,566.444760612486,"Случайный лес (N = 1000)",0,2000-01-01,2017-07-01,0,0.00452136516727653,2017-10-01
2018-01-01,0.0345003041896574,243.112657228025,"Случайный лес (N = 1000)",0,2000-01-01,2017-07-01,1,0.0309268735644253,2017-10-01
2018-04-01,0.0411713503646812,328.218224216033,"Случайный лес (N = 1000)",0,2000-01-01,2017-07-01,2,0.0298390611849411,2017-10-01
2018-07-01,0.0538478616651387,353.001589785696,"Случайный лес (N = 1000)",0,2000-01-01,2017-07-01,3,0.0314401975546177,2017-10-01
2018-10-01,0.00167379496214411,569.011662800501,"Случайный лес (N = 1000)",0,2000-01-01,2017-07-01,4,0.0289339890613455,2017-10-01
2019-01-01,-0.0261992050556177,251.646481168881,"Случайный лес (N = 1000)",0,2000-01-01,2017-07-01,5,0.0101527137282894,2017-10-01
2019-04-01,NA,342.013447086124,"Случайный лес (N = 1000)",0,2000-01-01,2017-07-01,5,0.0369314385075982,2018-01-01
2019-07-01,NA,372.531061988077,"Случайный лес (N = 1000)",0,2000-01-01,2017-07-01,5,0.0268658869804287,2018-04-01
2019-10-01,NA,569.964869168565,"Случайный лес (N = 1000)",0,2000-01-01,2017-07-01,5,0.0121578184213194,2018-07-01
2020-01-01,NA,245.139158955405,"Случайный лес (N = 1000)",0,2000-01-01,2017-07-01,5,0.00235538958191723,2018-10-01
2020-04-01,NA,NA,"Случайный лес (N = 1000)",0,2000-01-01,2017-07-01,5,-0.00187990523021532,2019-01-01
2018-01-01,0.0345003041896574,243.112657228025,"Случайный лес (N = 1000)",0,2000-01-01,2017-10-01,0,0.0345003041896574,2018-01-01
2018-04-01,0.0411713503646812,328.218224216033,"Случайный лес (N = 1000)",0,2000-01-01,2017-10-01,1,0.0441488895515736,2018-01-01
2018-07-01,0.0538478616651387,353.001589785696,"Случайный лес (N = 1000)",0,2000-01-01,2017-10-01,2,0.0442138698457761,2018-01-01
2018-10-01,0.00167379496214411,569.011662800501,"Случайный лес (N = 1000)",0,2000-01-01,2017-10-01,3,0.0444867793906028,2018-01-01
2019-01-01,-0.0261992050556177,251.646481168881,"Случайный лес (N = 1000)",0,2000-01-01,2017-10-01,4,0.0113230557868197,2018-01-01
2019-04-01,NA,342.013447086124,"Случайный лес (N = 1000)",0,2000-01-01,2017-10-01,4,0.0334532711971354,2018-04-01
2019-07-01,NA,372.531061988077,"Случайный лес (N = 1000)",0,2000-01-01,2017-10-01,4,0.0247925127138278,2018-07-01
2019-10-01,NA,569.964869168565,"Случайный лес (N = 1000)",0,2000-01-01,2017-10-01,4,0.0168511997955945,2018-10-01
2020-01-01,NA,245.139158955405,"Случайный лес (N = 1000)",0,2000-01-01,2017-10-01,4,0.0136604084743433,2019-01-01
2018-04-01,0.0411713503646812,328.218224216033,"Случайный лес (N = 1000)",0,2000-01-01,2018-01-01,0,0.0411713503646812,2018-04-01
2018-07-01,0.0538478616651387,353.001589785696,"Случайный лес (N = 1000)",0,2000-01-01,2018-01-01,1,0.0447400439928557,2018-04-01
2018-10-01,0.00167379496214411,569.011662800501,"Случайный лес (N = 1000)",0,2000-01-01,2018-01-01,2,0.0417746808377103,2018-04-01
2019-01-01,-0.0261992050556177,251.646481168881,"Случайный лес (N = 1000)",0,2000-01-01,2018-01-01,3,0.0307985513523193,2018-04-01
2019-04-01,NA,342.013447086124,"Случайный лес (N = 1000)",0,2000-01-01,2018-01-01,3,0.0376341871592505,2018-07-01
2019-07-01,NA,372.531061988077,"Случайный лес (N = 1000)",0,2000-01-01,2018-01-01,3,-0.0106248263648624,2018-10-01
2019-10-01,NA,569.964869168565,"Случайный лес (N = 1000)",0,2000-01-01,2018-01-01,3,0.0328052142718741,2019-01-01
2018-07-01,0.0538478616651387,353.001589785696,"Случайный лес (N = 1000)",0,2000-01-01,2018-04-01,0,0.0538478616651387,2018-07-01
2018-10-01,0.00167379496214411,569.011662800501,"Случайный лес (N = 1000)",0,2000-01-01,2018-04-01,1,0.0392024333296312,2018-07-01
2019-01-01,-0.0261992050556177,251.646481168881,"Случайный лес (N = 1000)",0,2000-01-01,2018-04-01,2,0.0213084020376628,2018-07-01
2019-04-01,NA,342.013447086124,"Случайный лес (N = 1000)",0,2000-01-01,2018-04-01,2,-0.0161529775991765,2018-10-01
2019-07-01,NA,372.531061988077,"Случайный лес (N = 1000)",0,2000-01-01,2018-04-01,2,0.0174942476907566,2019-01-01
2018-10-01,0.00167379496214411,569.011662800501,"Случайный лес (N = 1000)",0,2000-01-01,2018-07-01,0,0.00167379496214411,2018-10-01
2019-01-01,-0.0261992050556177,251.646481168881,"Случайный лес (N = 1000)",0,2000-01-01,2018-07-01,1,0.00711788757714153,2018-10-01
2019-04-01,NA,342.013447086124,"Случайный лес (N = 1000)",0,2000-01-01,2018-07-01,1,-0.00921613425288171,2019-01-01
2019-01-01,-0.0261992050556177,251.646481168881,"Случайный лес (N = 1000)",0,2000-01-01,2018-10-01,0,-0.0261992050556177,2019-01-01
2013-01-01,0.0425098488643128,238.748905763948,"Случайный лес (N = 2000)",0,1996-01-01,2012-10-01,0,0.0425098488643128,2013-01-01
2013-04-01,0.0294501829787031,341.550543813368,"Случайный лес (N = 2000)",0,1996-01-01,2012-10-01,1,0.0318398109447745,2013-01-01
2013-07-01,-0.00461840919667361,393.584391897409,"Случайный лес (N = 2000)",0,1996-01-01,2012-10-01,2,0.0379129774123966,2013-01-01
2013-10-01,0.00370582513951003,577.562026618051,"Случайный лес (N = 2000)",0,1996-01-01,2012-10-01,3,0.0286418069419137,2013-01-01
2014-01-01,0.00702621742640895,249.116895222166,"Случайный лес (N = 2000)",0,1996-01-01,2012-10-01,4,0.0218908180883501,2013-01-01
2014-04-01,-0.034634865994441,351.758850265629,"Случайный лес (N = 2000)",0,1996-01-01,2012-10-01,5,0.0334187365600983,2013-01-01
2014-07-01,-0.0228150482838966,391.770849186895,"Случайный лес (N = 2000)",0,1996-01-01,2012-10-01,6,0.0305147868723166,2013-01-01
2014-10-01,0.0329969924040047,579.706341269475,"Случайный лес (N = 2000)",0,1996-01-01,2012-10-01,7,0.0393766900368289,2013-01-01
2015-01-01,-0.0460400225763185,250.873408287695,"Случайный лес (N = 2000)",0,1996-01-01,2012-10-01,8,0.0558956733320345,2013-01-01
2013-04-01,0.0294501829787031,341.550543813368,"Случайный лес (N = 2000)",0,1996-01-01,2013-01-01,0,0.0294501829787031,2013-04-01
2013-07-01,-0.00461840919667361,393.584391897409,"Случайный лес (N = 2000)",0,1996-01-01,2013-01-01,1,0.0174341383331195,2013-04-01
2013-10-01,0.00370582513951003,577.562026618051,"Случайный лес (N = 2000)",0,1996-01-01,2013-01-01,2,0.0197210212955958,2013-04-01
2014-01-01,0.00702621742640895,249.116895222166,"Случайный лес (N = 2000)",0,1996-01-01,2013-01-01,3,0.0262131214449885,2013-04-01
2014-04-01,-0.034634865994441,351.758850265629,"Случайный лес (N = 2000)",0,1996-01-01,2013-01-01,4,0.0197747621391774,2013-04-01
2014-07-01,-0.0228150482838966,391.770849186895,"Случайный лес (N = 2000)",0,1996-01-01,2013-01-01,5,0.0182684797321424,2013-04-01
2014-10-01,0.0329969924040047,579.706341269475,"Случайный лес (N = 2000)",0,1996-01-01,2013-01-01,6,0.0283364200525453,2013-04-01
2015-01-01,-0.0460400225763185,250.873408287695,"Случайный лес (N = 2000)",0,1996-01-01,2013-01-01,7,0.0470378725976779,2013-04-01
2015-04-01,-0.117059876024648,339.784295186006,"Случайный лес (N = 2000)",0,1996-01-01,2013-01-01,8,0.0455956320203056,2013-04-01
2013-07-01,-0.00461840919667361,393.584391897409,"Случайный лес (N = 2000)",0,1996-01-01,2013-04-01,0,-0.00461840919667361,2013-07-01
2013-10-01,0.00370582513951003,577.562026618051,"Случайный лес (N = 2000)",0,1996-01-01,2013-04-01,1,0.0108310369740134,2013-07-01
2014-01-01,0.00702621742640895,249.116895222166,"Случайный лес (N = 2000)",0,1996-01-01,2013-04-01,2,0.0153977417469743,2013-07-01
2014-04-01,-0.034634865994441,351.758850265629,"Случайный лес (N = 2000)",0,1996-01-01,2013-04-01,3,0.0218946864402177,2013-07-01
2014-07-01,-0.0228150482838966,391.770849186895,"Случайный лес (N = 2000)",0,1996-01-01,2013-04-01,4,0.0210223566735171,2013-07-01
2014-10-01,0.0329969924040047,579.706341269475,"Случайный лес (N = 2000)",0,1996-01-01,2013-04-01,5,0.0200900124354362,2013-07-01
2015-01-01,-0.0460400225763185,250.873408287695,"Случайный лес (N = 2000)",0,1996-01-01,2013-04-01,6,0.0316800221009804,2013-07-01
2015-04-01,-0.117059876024648,339.784295186006,"Случайный лес (N = 2000)",0,1996-01-01,2013-04-01,7,0.0261459921686918,2013-07-01
2015-07-01,-0.146551896162042,382.933770855294,"Случайный лес (N = 2000)",0,1996-01-01,2013-04-01,8,0.0256259688869788,2013-07-01
2013-10-01,0.00370582513951003,577.562026618051,"Случайный лес (N = 2000)",0,1996-01-01,2013-07-01,0,0.00370582513951003,2013-10-01
2014-01-01,0.00702621742640895,249.116895222166,"Случайный лес (N = 2000)",0,1996-01-01,2013-07-01,1,-0.0021221862543088,2013-10-01
2014-04-01,-0.034634865994441,351.758850265629,"Случайный лес (N = 2000)",0,1996-01-01,2013-07-01,2,0.00155104533095755,2013-10-01
2014-07-01,-0.0228150482838966,391.770849186895,"Случайный лес (N = 2000)",0,1996-01-01,2013-07-01,3,0.000798937945592183,2013-10-01
2014-10-01,0.0329969924040047,579.706341269475,"Случайный лес (N = 2000)",0,1996-01-01,2013-07-01,4,-0.000657883355463598,2013-10-01
2015-01-01,-0.0460400225763185,250.873408287695,"Случайный лес (N = 2000)",0,1996-01-01,2013-07-01,5,0.0261756309555864,2013-10-01
2015-04-01,-0.117059876024648,339.784295186006,"Случайный лес (N = 2000)",0,1996-01-01,2013-07-01,6,0.0175330101803667,2013-10-01
2015-07-01,-0.146551896162042,382.933770855294,"Случайный лес (N = 2000)",0,1996-01-01,2013-07-01,7,0.00090922869330177,2013-10-01
2015-10-01,-0.1179975823959,599.153999604791,"Случайный лес (N = 2000)",0,1996-01-01,2013-07-01,8,0.000641826788157617,2013-10-01
2014-01-01,0.00702621742640895,249.116895222166,"Случайный лес (N = 2000)",0,1996-01-01,2013-10-01,0,0.00702621742640895,2014-01-01
2014-04-01,-0.034634865994441,351.758850265629,"Случайный лес (N = 2000)",0,1996-01-01,2013-10-01,1,0.00173560101689757,2014-01-01
2014-07-01,-0.0228150482838966,391.770849186895,"Случайный лес (N = 2000)",0,1996-01-01,2013-10-01,2,-0.00224953261036486,2014-01-01
2014-10-01,0.0329969924040047,579.706341269475,"Случайный лес (N = 2000)",0,1996-01-01,2013-10-01,3,0.00409820255621591,2014-01-01
2015-01-01,-0.0460400225763185,250.873408287695,"Случайный лес (N = 2000)",0,1996-01-01,2013-10-01,4,0.0137493064232695,2014-01-01
2015-04-01,-0.117059876024648,339.784295186006,"Случайный лес (N = 2000)",0,1996-01-01,2013-10-01,5,0.0153464139721481,2014-01-01
2015-07-01,-0.146551896162042,382.933770855294,"Случайный лес (N = 2000)",0,1996-01-01,2013-10-01,6,0.0100078114571926,2014-01-01
2015-10-01,-0.1179975823959,599.153999604791,"Случайный лес (N = 2000)",0,1996-01-01,2013-10-01,7,-0.00340852746953664,2014-01-01
2016-01-01,-0.0990419548744283,239.585043109993,"Случайный лес (N = 2000)",0,1996-01-01,2013-10-01,8,-0.0327116258393957,2014-01-01
2014-04-01,-0.034634865994441,351.758850265629,"Случайный лес (N = 2000)",0,1996-01-01,2014-01-01,0,-0.034634865994441,2014-04-01
2014-07-01,-0.0228150482838966,391.770849186895,"Случайный лес (N = 2000)",0,1996-01-01,2014-01-01,1,-0.00478238030927558,2014-04-01
2014-10-01,0.0329969924040047,579.706341269475,"Случайный лес (N = 2000)",0,1996-01-01,2014-01-01,2,0.00971439639176334,2014-04-01
2015-01-01,-0.0460400225763185,250.873408287695,"Случайный лес (N = 2000)",0,1996-01-01,2014-01-01,3,0.0210791030206404,2014-04-01
2015-04-01,-0.117059876024648,339.784295186006,"Случайный лес (N = 2000)",0,1996-01-01,2014-01-01,4,0.0142489638858055,2014-04-01
2015-07-01,-0.146551896162042,382.933770855294,"Случайный лес (N = 2000)",0,1996-01-01,2014-01-01,5,0.0111318168872919,2014-04-01
2015-10-01,-0.1179975823959,599.153999604791,"Случайный лес (N = 2000)",0,1996-01-01,2014-01-01,6,-0.00971392040035189,2014-04-01
2016-01-01,-0.0990419548744283,239.585043109993,"Случайный лес (N = 2000)",0,1996-01-01,2014-01-01,7,-0.0253709102318318,2014-04-01
2016-04-01,-0.00865417594314087,302.248979857756,"Случайный лес (N = 2000)",0,1996-01-01,2014-01-01,8,-0.0392644603284984,2014-04-01
2014-07-01,-0.0228150482838966,391.770849186895,"Случайный лес (N = 2000)",0,1996-01-01,2014-04-01,0,-0.0228150482838966,2014-07-01
2014-10-01,0.0329969924040047,579.706341269475,"Случайный лес (N = 2000)",0,1996-01-01,2014-04-01,1,-0.0272963668935255,2014-07-01
2015-01-01,-0.0460400225763185,250.873408287695,"Случайный лес (N = 2000)",0,1996-01-01,2014-04-01,2,-0.0269471780302819,2014-07-01
2015-04-01,-0.117059876024648,339.784295186006,"Случайный лес (N = 2000)",0,1996-01-01,2014-04-01,3,-0.0132719814216008,2014-07-01
2015-07-01,-0.146551896162042,382.933770855294,"Случайный лес (N = 2000)",0,1996-01-01,2014-04-01,4,-0.0123954855264502,2014-07-01
2015-10-01,-0.1179975823959,599.153999604791,"Случайный лес (N = 2000)",0,1996-01-01,2014-04-01,5,-0.0132846644403217,2014-07-01
2016-01-01,-0.0990419548744283,239.585043109993,"Случайный лес (N = 2000)",0,1996-01-01,2014-04-01,6,-0.00296864845219283,2014-07-01
2016-04-01,-0.00865417594314087,302.248979857756,"Случайный лес (N = 2000)",0,1996-01-01,2014-04-01,7,-0.00668793484959758,2014-07-01
2016-07-01,0.0165646440487679,330.732587470375,"Случайный лес (N = 2000)",0,1996-01-01,2014-04-01,8,0.00584476224796254,2014-07-01
2014-10-01,0.0329969924040047,579.706341269475,"Случайный лес (N = 2000)",0,1996-01-01,2014-07-01,0,0.0329969924040047,2014-10-01
2015-01-01,-0.0460400225763185,250.873408287695,"Случайный лес (N = 2000)",0,1996-01-01,2014-07-01,1,-0.0224875221863764,2014-10-01
