ƒата,1 день,от 2 до 7 дн.,от 8 до 30 дн.,от 31 до 90 дн.,от 91 до 180 дн.,от 181 дн. до 1 года
04.06.2007,2.97,3.23,4.09,5.51,,
05.06.2007,3,3.38,3.49,3.65,4.5,
06.06.2007,2.99,3.12,3.59,7.03,4.7,
07.06.2007,2.97,4.38,3.53,5.83,,
08.06.2007,2.91,3.19,3.43,4.35,4.7,
09.06.2007,2.67,2.66,3.28,3.27,7.13,
13.06.2007,2.98,3.25,3.1,4.1,,6
14.06.2007,2.92,4.14,3.54,3.6,5,
15.06.2007,3.41,3.61,4.33,3.49,,
18.06.2007,3.5,4.49,4.48,3.64,,
19.06.2007,3.39,4.16,3.47,4.02,,9.5
20.06.2007,3.46,3.75,4.81,4.26,,
21.06.2007,3.75,4.89,4.84,4.13,,
22.06.2007,4.24,4.29,4.23,4.6,,
25.06.2007,4.56,5.23,5.12,4.83,,
26.06.2007,4.41,4.65,4.54,5.41,6,
27.06.2007,3.75,4.68,4.39,4,5.15,
28.06.2007,3.02,3.57,4.96,5.45,,
29.06.2007,3.28,3.05,5.34,4.9,8,11.25
02.07.2007,2.48,3.29,3.61,3.15,,
03.07.2007,2.32,2.76,2.99,2.5,,
04.07.2007,2.35,3.55,3.41,2.75,,
05.07.2007,2.15,3.17,2.78,2.89,,
06.07.2007,2.64,2.83,2.86,2.87,5.5,
09.07.2007,3.38,3.74,3.38,4.82,9,
10.07.2007,3.35,3.53,3.1,3.6,,
11.07.2007,3.15,4.78,3.07,3.5,,
12.07.2007,3.32,3.84,4.2,3.5,,
13.07.2007,3.36,3.2,3.77,3.45,,
16.07.2007,3.52,4.43,3.9,4.21,,
17.07.2007,3.42,3.92,4.44,4.25,,
18.07.2007,3.24,4.1,5.12,4.5,8.69,7.84
19.07.2007,3.43,4.94,3.98,3.99,,
20.07.2007,4.11,4.09,4.08,4,,
23.07.2007,4.05,4.1,4.31,4.8,,9.5
24.07.2007,4.22,4.18,4.34,4.49,,
25.07.2007,4.08,4.62,4.67,4.49,4.53,
26.07.2007,3.73,4.94,4.38,4.23,4.89,8
27.07.2007,3.69,3.48,4,3.75,8.5,
30.07.2007,3.99,3.74,4.21,4.76,,
31.07.2007,4.55,4.08,4.38,5.08,,
01.08.2007,3.34,4.01,4.01,4.64,,
02.08.2007,3.27,3.78,3.76,4.01,4.75,5
03.08.2007,3.2,3.19,3.65,3.5,4.44,
06.08.2007,3.21,3.59,3.37,4.13,,9.5
07.08.2007,3.41,3.83,3.66,3.5,,
08.08.2007,3.03,3.7,3.29,4.84,6,
09.08.2007,2.93,3.92,3.34,3.25,6,
10.08.2007,3.25,3.2,3.44,3.86,9.5,
13.08.2007,3.15,4.26,3.84,3.37,,
14.08.2007,3.52,4.26,3.73,3.94,,
15.08.2007,4.27,4.69,4.15,4.44,4.81,
16.08.2007,6.42,6.86,7.99,6.22,,
17.08.2007,5.79,5.81,6.1,6.41,,
20.08.2007,5.82,6.51,6.03,6.44,,9.6
21.08.2007,6.28,6.35,7.2,6.12,,
22.08.2007,7,6.6,7.38,8,,9
23.08.2007,7.4,7.78,7.19,8.14,6,
24.08.2007,7.45,6.87,8.21,6.96,,
27.08.2007,8.6,9.47,8.89,7.52,,
28.08.2007,8,8.34,9.5,9.71,8,
29.08.2007,7,7.86,8.08,8.54,8,
30.08.2007,6.71,8.17,7.47,7.8,,
31.08.2007,6.94,6.09,6.84,6.96,,
03.09.2007,5.27,5.38,6.4,6.69,,6.35
04.09.2007,5.27,5.8,6.12,5.75,,
05.09.2007,5.2,6.58,6.48,6.51,,
06.09.2007,4.88,5.83,6.74,6.7,,
07.09.2007,4.93,5.08,6.43,6.98,,
10.09.2007,5.17,6.15,5.69,6,7.08,
11.09.2007,5.36,6.74,6.22,6.36,,
12.09.2007,5.01,5.56,5.46,6.89,,
13.09.2007,5.13,6.31,5.83,,,
14.09.2007,5,4.91,5.69,5.8,,
17.09.2007,5.21,7,6.72,6.28,,
18.09.2007,5.74,6.22,6.14,6.1,,
19.09.2007,5.65,6.43,6.94,6.7,,
20.09.2007,6.51,7.04,6.9,7.31,,
21.09.2007,6.96,6.92,7.71,7.82,9.5,
24.09.2007,7.21,8.2,8.5,8.5,,
25.09.2007,8.36,9.95,8.96,9.75,7.17,
26.09.2007,8.56,9.36,10.18,,,
27.09.2007,7.92,8.89,9.43,,,
28.09.2007,10.09,9.16,11.19,8.5,,
01.10.2007,7.92,7.37,,,,
02.10.2007,6.92,9.04,,,,
03.10.2007,6.1,,9,10,,
04.10.2007,5.93,7.39,8.27,8.64,,
05.10.2007,6.19,5.67,10,,,
08.10.2007,5.68,6.21,8.28,7.9,,
09.10.2007,4.83,6.57,6.85,7.14,,
10.10.2007,5.59,6.58,8.23,7.85,,
11.10.2007,6.06,6.47,6.26,,,7.55
12.10.2007,4.26,4.76,,,7,
15.10.2007,4.05,6.13,,,6.8,
16.10.2007,3.97,6,6,,,
17.10.2007,4.49,6.11,7.03,6.25,,
18.10.2007,4.35,6,6.4,,,
19.10.2007,4.35,4.79,7.43,7.12,,8
22.10.2007,4.95,6.09,7.47,,7,
23.10.2007,4.55,7,7,,,
24.10.2007,5.16,,7.58,,,
25.10.2007,6.81,6.52,8.87,,8.3,
26.10.2007,7.47,7.54,7.5,,,
29.10.2007,7.98,8.66,7.53,8,,
30.10.2007,8.32,10,9.5,,7.08,10.5
31.10.2007,8.07,7.11,8,,,15
01.11.2007,7.28,7.4,9.37,6.75,,
02.11.2007,6.87,6.81,8.68,,,
06.11.2007,6.69,7.56,7.42,,7.5,
07.11.2007,7.12,7.8,8.5,8.5,,9.95
08.11.2007,7.16,7.42,8.4,7.59,7.46,
09.11.2007,5.82,5.66,6.59,7.25,9,12.8
12.11.2007,5.41,6,7.5,,,
13.11.2007,5.36,5.63,7.25,,,
14.11.2007,5.26,6.23,8.15,7,7,
15.11.2007,5.99,6.05,,7,7.75,
16.11.2007,5.89,5.9,8.68,8,,
19.11.2007,5.39,6.6,8.34,,,5
20.11.2007,5.27,7.3,7.14,8.5,,
21.11.2007,5.77,6.56,,,7.3,
22.11.2007,5.67,6,7.5,7,8.28,
23.11.2007,5.8,5.81,8.45,7.44,,12.8
26.11.2007,7.43,7.75,8.5,8,9.23,
27.11.2007,7.73,8.72,8.2,,,
28.11.2007,7.98,7.75,8.63,7.5,,
29.11.2007,7.05,7.76,8.8,,,
30.11.2007,6.27,6.42,9.39,,7,
03.12.2007,6.69,7.5,8.42,8.09,,
04.12.2007,6.32,8.07,9.87,,11.3,
05.12.2007,5.25,6.08,5,,,
06.12.2007,4.47,4.49,5.14,6.93,,
07.12.2007,3.93,4.07,6,6.44,,12.8
10.12.2007,3.79,5.39,4.5,6.11,6.5,
11.12.2007,3.72,4.09,5.75,6.65,,
12.12.2007,3.17,4.5,6.28,6.59,,
13.12.2007,3.47,4.03,5.25,6.51,,
14.12.2007,4.43,4.14,,6,,
17.12.2007,4.33,5.76,6.6,6.54,,
18.12.2007,3.99,6,7.01,7.41,,
19.12.2007,3.42,5.02,7.31,6.79,,
20.12.2007,4.27,5,6.6,7.96,,
21.12.2007,3.28,3.02,6.88,9.5,,
24.12.2007,3.24,4.08,6.79,6,,
25.12.2007,4.97,,8.64,,,
26.12.2007,3.83,,5.99,,,
27.12.2007,2.63,,4.39,5.96,,
28.12.2007,3.57,,4.94,,10,
29.12.2007,2.84,,3.52,,,
09.01.2008,2.77,4.54,3.52,5,5.5,
10.01.2008,1.47,2.37,4.92,4.5,,
11.01.2008,1.9,1.79,5.25,,,
14.01.2008,2.28,3.27,3.5,4.75,,
15.01.2008,2.46,3.75,4,4.86,,
16.01.2008,2.17,3.87,,,,
17.01.2008,2.1,2.2,5.75,5.31,,
18.01.2008,2.17,2.02,4,4.74,,
21.01.2008,2.33,2.79,4.25,,,
22.01.2008,3.19,3.79,5.42,6.36,,6.25
23.01.2008,2.3,4.23,5.23,4.5,,
24.01.2008,2.15,3.04,7.79,7.92,5.64,6.44
25.01.2008,2.8,4.04,8.5,7.4,5.5,
28.01.2008,4.26,4.84,4.74,6.25,9.25,
29.01.2008,4.58,4.83,6,4.75,,
30.01.2008,2.81,3.66,6.5,6.36,5.43,
31.01.2008,2.87,3.19,3.31,5.32,,
01.02.2008,2.52,2.59,5,5.65,,
04.02.2008,3.1,4.07,4,,,
05.02.2008,3.03,3.73,,,,8.25
06.02.2008,3,3.94,5,,,
07.02.2008,3.03,3.61,4.5,6,,6.25
08.02.2008,3.66,3.8,,5.88,,
11.02.2008,4.68,5,5.5,,8.03,
12.02.2008,4.68,,6.25,,5.75,
13.02.2008,4.1,,5.75,,,
14.02.2008,4.07,4.03,5.44,,,
15.02.2008,4.66,4.67,,6.2,,
18.02.2008,4.53,,5.92,,13.5,
19.02.2008,4.52,5.3,6.67,7,,
20.02.2008,4.39,5.59,6.91,6.6,,
21.02.2008,4.05,4.82,6.25,6.51,,
22.02.2008,4.13,3.92,7.06,,,
26.02.2008,5.17,5.71,6.11,8.5,,
27.02.2008,5.42,5.69,6.68,6.65,,
28.02.2008,6.68,6.58,7.65,8.42,,
29.02.2008,6.71,6.48,,7.44,,
03.03.2008,4.4,5.5,5.39,,,
04.03.2008,4.07,4.54,5.49,7.15,10.5,
05.03.2008,3.73,4.21,6.11,,7.75,7.75
06.03.2008,3.78,4.33,4.63,6.1,,
07.03.2008,4.06,4.12,6.5,6.38,7,
11.03.2008,4.14,4.74,6.17,7.25,,
12.03.2008,3.95,6.3,6.18,,7.42,
13.03.2008,3.68,4.24,6.97,7.17,,
14.03.2008,3.78,3.76,6.69,,,
17.03.2008,4.97,5.27,7.4,7,,
18.03.2008,4.6,5.34,6.81,9.51,8.29,
19.03.2008,3.55,6.4,7.17,7.21,,
20.03.2008,3.63,4.2,6,6,,
21.03.2008,3.43,3.44,6.74,6.81,,
24.03.2008,3.4,5.02,6,5.75,,
25.03.2008,4.54,5.75,5.53,,,
26.03.2008,5.2,8.16,6.25,7.75,,
27.03.2008,6.11,6.6,6.8,8.82,,
28.03.2008,6.29,6.43,8.86,7.22,,
31.03.2008,5.94,6.05,7.63,,,
01.04.2008,4.19,5.94,7.48,,,
02.04.2008,3.9,4.12,7.5,6.38,,
03.04.2008,3.82,4.05,5.78,7.48,,
04.04.2008,3.74,3.59,5.71,6.35,,
07.04.2008,3.82,4.51,5.58,6.35,,10
08.04.2008,3.89,5.2,6.25,6.25,7.11,10
09.04.2008,3.8,4.05,5.99,5.75,,
10.04.2008,3.77,4.24,5.87,,6.5,
11.04.2008,3.83,3.82,4.75,7.9,9.5,
14.04.2008,3.93,4.95,5.13,,,11.71
15.04.2008,4.1,6,6.67,7.9,10,
16.04.2008,3.76,4.42,6.13,6,6.55,
17.04.2008,3.47,4.26,8.69,,,
18.04.2008,3.09,2.38,8.31,7.05,,
21.04.2008,4.42,5.92,6,7.54,,
22.04.2008,4.17,6.35,6.22,8,,
23.04.2008,4.16,5.52,6.27,,6.83,
24.04.2008,3.91,4.94,6.23,,,
25.04.2008,3.65,3.7,6.5,6,6.9,
28.04.2008,4.66,5.26,5.69,,9.75,
29.04.2008,7.63,6.74,6.16,4.48,,
30.04.2008,6.11,5.86,6.09,6.45,8.75,
04.05.2008,4.03,6.1,6.23,,,
05.05.2008,3.77,4.01,7.18,6.75,7.31,
06.05.2008,3.57,4.05,5.42,5.21,6.89,
07.05.2008,3.61,3.87,8.63,5.08,6.5,
08.05.2008,3.62,3.7,5.66,6.48,6,
12.05.2008,3.9,4.18,7.34,,9.75,
13.05.2008,3.89,5.87,6.51,6.28,9,
14.05.2008,3.78,5.2,6.85,,6.25,
15.05.2008,3.86,4.67,9.18,5.5,,
16.05.2008,3.93,3.87,6,8.24,,
19.05.2008,4.08,4.8,6.13,6.03,,
20.05.2008,3.54,4.49,5.89,8.7,9.75,
21.05.2008,2.93,4.69,4.93,,10.5,
22.05.2008,2.92,3.79,4.79,5.44,,7.5
23.05.2008,3.2,2.68,5.36,5.25,,
26.05.2008,3.58,4.59,6.5,5.71,11.26,
27.05.2008,3.74,4.45,,5.95,,
28.05.2008,4.25,4.23,7.67,9.18,6,
29.05.2008,3.95,4.42,6.39,6.26,6.63,
30.05.2008,3.98,3.82,6,5.5,6.61,
02.06.2008,3.63,4.6,5,5.5,6.71,
03.06.2008,3.7,4.28,5.94,9.54,,
04.06.2008,3.55,5.06,5.1,7.48,6.37,
05.06.2008,3.61,3.86,5.66,6,6.32,
06.06.2008,3.49,3.61,5.5,8.48,5.5,
07.06.2008,3.45,3.12,,,,
09.06.2008,3.65,4.72,7,7.49,,
10.06.2008,3.85,4.2,5.29,6,,
11.06.2008,4.26,4.41,7.68,,6.1,
16.06.2008,5,4.84,6.02,6,,
17.06.2008,4.31,5.61,7.96,5.75,,
18.06.2008,3.72,4.99,5.27,6.64,,11.5
19.06.2008,3.68,5,6.86,7.9,,10.29
20.06.2008,3.63,3.42,7.86,,,
23.06.2008,3.23,4.63,5.25,8.52,10.5,
24.06.2008,3.09,4.91,6.27,7.15,,
25.06.2008,3.16,4.5,5.16,9,9,10
26.06.2008,3.22,4.51,5.8,9,,
27.06.2008,3.17,2.89,5.5,5.38,,
30.06.2008,3.49,4.41,5,7.9,,12.5
01.07.2008,3.36,5.06,5.65,5.23,6,
02.07.2008,3.48,4.05,4.71,5.02,,
03.07.2008,3.66,3.36,4.71,5.47,9.75,
04.07.2008,3.56,3.48,5.23,6,,
07.07.2008,3.49,4.25,5.77,4.89,,
08.07.2008,3.61,4.95,5.49,5.57,,
09.07.2008,3.68,4.16,7.5,,,
10.07.2008,3.65,3.19,,5.08,5.55,
11.07.2008,3.44,3.24,6.01,5.08,10,
14.07.2008,3.68,4.72,3.15,5.5,,
15.07.2008,3.67,4.63,5.73,4.79,6.25,
16.07.2008,3.63,4.78,5.25,,4.85,
17.07.2008,3.7,4.46,5.5,6.98,,
18.07.2008,3.78,3.68,7.54,7,12,
21.07.2008,3.99,5.19,5.5,,8.03,
22.07.2008,4.21,4.31,6.4,10.25,8,
23.07.2008,4.23,5.47,6.98,6.49,6.14,12.75
24.07.2008,3.91,5.17,7.5,8,,
25.07.2008,4.44,4.65,,7.65,6.25,
28.07.2008,7.27,6.01,7,5.25,,
29.07.2008,7.23,7.2,8.17,10.5,10.5,
30.07.2008,5.86,7.93,8.1,6.38,,
31.07.2008,4.77,5.12,6.6,5.5,,
01.08.2008,4.31,4.34,5.79,10.29,,
04.08.2008,4.29,4.81,5.52,6.53,7.5,
05.08.2008,4.27,6.36,4.91,7.61,7.11,5.09
06.08.2008,4.34,5.31,5.32,8.97,7,
07.08.2008,4.49,5.41,7.5,5.75,,
08.08.2008,5.12,4.92,6.25,,,
11.08.2008,8.01,5.52,10,7.89,13.5,
12.08.2008,7,7.27,9.28,9,12.41,
13.08.2008,5.97,7.49,10,8.06,,10.57
14.08.2008,5.65,6.58,8,,12.5,
15.08.2008,5.5,5.62,7.94,7.95,12.88,
18.08.2008,5.56,6.75,6.85,7.06,,14
19.08.2008,5.54,6.5,7,7.37,7.42,
20.08.2008,5.75,7.27,7.55,,,
21.08.2008,5.59,5.6,7.38,7.25,,
22.08.2008,5.66,5.6,6.51,8.75,,
25.08.2008,7,7.27,8.25,8.27,,
26.08.2008,6.97,8.04,8.5,11.32,,
27.08.2008,7.4,7.43,9.74,7.3,,
28.08.2008,8.12,8.6,7.27,9.25,,12.73
29.08.2008,7.35,6.65,8.65,,8,
01.09.2008,6.32,7.64,7.1,,8.81,
02.09.2008,6.06,6.26,8.09,8.39,13,
03.09.2008,5.52,5.91,9.83,,7.77,
04.09.2008,5.37,6.2,8.41,12.25,8.05,
05.09.2008,6.44,6.38,8.5,9.53,,
08.09.2008,7.3,6.96,7.75,,7.75,
09.09.2008,7.84,7.29,9.36,10,,8
10.09.2008,8.22,9.15,10,10,8.66,
11.09.2008,7.82,9.99,,11.9,,
12.09.2008,8.24,7.78,9.17,12.97,8.23,
15.09.2008,9.38,9.6,9.61,,,
16.09.2008,12.63,12,13.74,9,,
17.09.2008,10.77,,13.22,10.09,,
18.09.2008,10.29,10.58,6.5,14,,
19.09.2008,7.6,7.94,,,,
22.09.2008,7.22,8.08,,,,
23.09.2008,5.22,9,10.5,10.02,10.75,
24.09.2008,4.46,7.56,9,10.05,10.75,
25.09.2008,5.67,11.89,8.5,,9.1,
26.09.2008,6.56,6.17,10.44,9.36,,
29.09.2008,7.49,8.5,,10.75,,
30.09.2008,7.36,7.5,12,12,,
01.10.2008,5.25,6.5,9,,,
02.10.2008,4.62,8.59,,12,,
03.10.2008,4.59,5.49,9.04,11.3,,
06.10.2008,6.03,9.18,12,7.5,,
07.10.2008,7.45,10.12,,8.81,,
08.10.2008,9.23,12,8.63,9.5,10.6,
09.10.2008,9.15,12.15,,,7.1,
10.10.2008,8.91,9.28,15,,,
13.10.2008,8.39,13.56,,10.03,,
14.10.2008,7.37,8.82,13.8,10.96,,
15.10.2008,8.81,14.04,20.21,,,
16.10.2008,9.73,11.74,12.5,,,
17.10.2008,9.19,9.03,7,17.22,,
20.10.2008,13.43,12.56,,,6.21,
21.10.2008,8.2,9.9,10,,,
22.10.2008,6.48,12.82,11.59,,,
23.10.2008,6.51,11.04,12.62,16,,
24.10.2008,7.57,7.91,15,25.62,12,
27.10.2008,8.06,11.5,12.52,16,,
28.10.2008,7.14,18,15.15,16,,
29.10.2008,7.22,11.07,,,,
30.10.2008,7.31,10.94,,,,
31.10.2008,8.22,12.81,14,11,,
01.11.2008,7.03,6.73,5.25,,,
05.11.2008,9.23,12.73,17.8,,,
06.11.2008,8.09,15.22,8,,,
07.11.2008,6.08,7.93,,20,,
10.11.2008,6.35,6.73,,,,
11.11.2008,5.54,8.32,15.72,16.96,,
12.11.2008,10.83,10.15,,12,,
13.11.2008,7.61,14.56,15,18,,
14.11.2008,8.45,9.96,17,,,
17.11.2008,21.54,23.94,15.33,,,
18.11.2008,17.03,25,,12,14,
19.11.2008,8.78,16.62,25,,,
20.11.2008,6.96,15.06,24,29.14,12.75,
21.11.2008,6.38,6.17,21.29,30,,
24.11.2008,9.46,25,22.67,28.91,,
25.11.2008,9.51,25.83,18.12,35.88,,
26.11.2008,6.5,10.08,,,,
27.11.2008,5.84,5.78,10,,,
28.11.2008,9.43,8.6,,,14,18
01.12.2008,8.65,12.86,27,24.4,,
02.12.2008,8.5,14.26,,6.5,,
03.12.2008,7.22,13.66,14.27,24.01,,
04.12.2008,7.59,9.68,13.18,12.69,,
05.12.2008,10.22,8.72,16.89,29.99,,
08.12.2008,7.04,11.15,,29.81,,
09.12.2008,7.46,12.48,12,31.58,,
10.12.2008,7.8,12.5,,22.42,22,
11.12.2008,8.96,12.81,11.06,12.5,,
12.12.2008,7.8,7.59,12.42,13.14,,
15.12.2008,8.58,13.26,18.71,20.78,,
16.12.2008,8.91,14,34.33,30.9,,
17.12.2008,8.04,9.1,,25.53,,
18.12.2008,7.87,13.73,23.76,21.96,12,
19.12.2008,7.41,9.29,19.62,26.98,,
22.12.2008,7.68,7.55,28.53,20.38,,
23.12.2008,7.29,13.94,26.96,25.92,,
24.12.2008,8,9.19,20.55,21.56,,
25.12.2008,8.86,7.2,19.25,17.67,,
26.12.2008,8.54,8.43,12.38,14,17,
29.12.2008,8.87,,18.19,20,,
30.12.2008,14.71,,20.13,15,,
31.12.2008,18.37,,13.15,,,
11.01.2009,5.55,6.75,,,,
12.01.2009,8.02,11.41,11.6,21.16,,
13.01.2009,8.97,10.88,15,19.19,,
14.01.2009,9.77,12.35,15.89,27.14,,
15.01.2009,10.41,10.15,15,26.52,,
16.01.2009,15.48,15.31,26.02,34.21,,
19.01.2009,13.45,17.37,32.04,55,,
20.01.2009,26.34,23.92,38.44,40.8,,
21.01.2009,27.56,24.65,16,23,,
22.01.2009,27.68,30.06,,,30,
23.01.2009,27.95,19.65,,24.31,13.85,28
26.01.2009,22.81,19.61,24.49,26.75,22,
27.01.2009,24.08,36.82,36.77,27,,
28.01.2009,14.41,25.29,20,28,,
29.01.2009,13.84,14.64,,25.14,,
30.01.2009,14.53,13.86,29.16,6.5,,
02.02.2009,10.94,16.12,20.7,,,9
03.02.2009,9.88,15,19.57,24.22,,
04.02.2009,8.32,10.71,19.78,,,
05.02.2009,8.17,8,,20.45,,
06.02.2009,8.47,8.47,12.61,,14,
09.02.2009,8.23,11.6,20.14,13.75,,
10.02.2009,8.95,11.78,24,,,6.5
11.02.2009,9.13,12.17,16,,,
12.02.2009,9.17,10.38,21.06,,,
13.02.2009,9.45,10.56,20,18,,
16.02.2009,9.71,10.25,14.17,16.16,,
17.02.2009,9.74,12.6,22.53,25.58,,
18.02.2009,9.21,25,19.08,24.75,,
19.02.2009,8.91,10.72,20.63,26.67,,
20.02.2009,9.05,9.52,22.3,22,,
24.02.2009,10.73,11.23,19.78,21.73,,
25.02.2009,9.87,13.86,22.94,21,,
26.02.2009,8.73,9.98,16.08,,,
27.02.2009,9.21,9.22,17.05,19.96,,6.5
02.03.2009,10.07,10.5,11.37,,,
03.03.2009,8.46,10.78,12.12,16.91,,6.5
04.03.2009,8.3,14,18,16.01,,
05.03.2009,8.45,9.48,13.14,16.65,,
06.03.2009,8.78,7.29,,15.37,13,
10.03.2009,8.28,18,14.6,16.5,,
11.03.2009,8.5,10.25,20,16.08,21.87,
12.03.2009,8.36,8.77,,16.85,18,
13.03.2009,8.58,7.49,16,14.46,17.5,
16.03.2009,7.76,12.97,14.14,,,
17.03.2009,7.77,18,11,16,,
18.03.2009,8.16,8.41,14.92,,,
19.03.2009,8.75,8.4,11,,,
20.03.2009,8.59,7.78,7,13.28,,
23.03.2009,8.45,12,13,14.71,,
24.03.2009,8.3,15.64,14.9,12.31,15,
25.03.2009,8.09,8.59,14.6,18,,
26.03.2009,8.09,7.85,10,18,,
27.03.2009,8.45,8.17,,13.5,15.16,
30.03.2009,10.32,15.4,13.68,18,17,
31.03.2009,10.62,10.37,13,,,
01.04.2009,8.44,9.54,9.5,,14.75,
02.04.2009,7.97,8.5,9.41,11,,
03.04.2009,8.28,7.96,9,18,,
06.04.2009,8.65,9.41,,,6.5,13
07.04.2009,8.4,8.11,14.16,,,
08.04.2009,8.08,9.95,10.76,15.25,13,
09.04.2009,8.2,8.68,12.45,,,
10.04.2009,8.24,7.98,10.25,,,
13.04.2009,8.13,11.59,10,,,
14.04.2009,7.81,8.77,10.97,,15,18
15.04.2009,7.79,8.91,9.73,18,,7.3
16.04.2009,8.09,8.54,9.05,,,
17.04.2009,8.38,8.16,9.64,18,,
20.04.2009,8.96,9.3,11.97,,,18
21.04.2009,9.92,10.17,14,18,,
22.04.2009,9.05,8.28,12.13,,,
23.04.2009,8.22,9.06,11,12,14,6.5
24.04.2009,7.51,7.42,9.56,11.23,,
27.04.2009,8.57,9.03,13.06,14.7,14.7,
28.04.2009,10.34,9.69,11.5,13.5,,18
29.04.2009,10.97,10.87,10.15,14.96,,
30.04.2009,8.74,8.48,10.26,,,
04.05.2009,7.49,8.56,8.92,10.25,,18
05.05.2009,6.96,8.64,9.17,,,
06.05.2009,6.54,8.81,8.25,10.5,,
07.05.2009,7.55,7.12,8.3,12.9,15.3,
08.05.2009,7.42,7.65,9.68,,,18
12.05.2009,6.76,10.09,9,,,
13.05.2009,6.98,9.05,9.55,,,
14.05.2009,6.82,7.1,14.08,16.28,,
15.05.2009,6.89,6.82,10.95,,,13
18.05.2009,8.23,7.02,10.54,12.25,,
19.05.2009,7.43,7.96,8.57,,,
20.05.2009,6.83,8.17,8,11.5,,
21.05.2009,6.69,6.96,8.51,,,
22.05.2009,6.78,6.6,9.27,,,
25.05.2009,7.62,7.7,10.28,12.25,,
26.05.2009,6.7,7.64,8.12,12.25,,
27.05.2009,6.49,8.35,11,9,,
28.05.2009,6.96,6.66,8.75,,,
29.05.2009,7.07,7.03,9,,,
01.06.2009,6.6,7.38,7.75,,13,
02.06.2009,6.27,7.77,8.45,17,13.5,
03.06.2009,6.89,7.86,8.8,,,
04.06.2009,6.75,7.05,8.85,14.92,,
05.06.2009,6.71,6.49,6.81,,,
08.06.2009,6.64,7.81,8.36,,,6.5
09.06.2009,6.82,7.63,10.67,,,6.5
10.06.2009,6.36,7.51,10.38,,12.15,
11.06.2009,6.56,6.56,14.09,,,12.19
15.06.2009,7.2,7.51,10.38,17,,13
16.06.2009,7.5,8.1,9.5,,,
17.06.2009,7.6,7.8,8.81,,,
18.06.2009,6.87,7.32,8.32,9,,
19.06.2009,6.44,6.31,8.11,17,13.5,
22.06.2009,7.22,8,8.85,,,
23.06.2009,6.96,8.44,9.44,13.85,,17
24.06.2009,6.38,7.79,8.3,,14,
25.06.2009,6.65,7.67,7.91,17,,
26.06.2009,6.55,6.47,8.23,,,
29.06.2009,6.4,7.9,10.26,,,
30.06.2009,6.28,7.75,7.58,17,,
01.07.2009,6.19,7.58,8.23,,,
02.07.2009,6.29,8.56,7.52,,,
03.07.2009,6.23,6.06,7.58,,,
06.07.2009,6.25,7.73,7.92,,11,
07.07.2009,6.3,8.4,10.14,8.53,,
08.07.2009,6.7,7.5,8.58,8.75,,
09.07.2009,6.47,7.48,8.64,,,
10.07.2009,7.09,6.55,9.27,,,
13.07.2009,6.88,6.58,8.32,,,
14.07.2009,6.37,8.71,8.34,,,
15.07.2009,6.21,9.1,7.93,,13,
16.07.2009,6.25,6.82,7.46,,,
17.07.2009,6.23,6.3,7.75,,,
20.07.2009,6.17,7.25,,,,
21.07.2009,6.39,6.67,,,,
22.07.2009,6.54,8.54,8.3,9.97,,
23.07.2009,6.47,7.11,7.74,,,
24.07.2009,6.34,6.32,7.54,8.67,13.15,
27.07.2009,6.2,6.94,7.17,14.5,,
28.07.2009,6.64,8.12,8.3,15.8,,
29.07.2009,7.44,7.45,7.77,10.92,,
30.07.2009,6.89,8,8.38,,,
31.07.2009,5.99,6.34,,,,
03.08.2009,6.1,7.08,7.61,8,,
04.08.2009,5.9,7.83,13.27,17,,
05.08.2009,6.22,7.29,11.33,,,
06.08.2009,6.22,6.02,13.51,,,
07.08.2009,6.37,6.31,7.24,9.37,,
10.08.2009,6.16,6.91,7.05,,9.25,
11.08.2009,6.25,7.24,6.44,,,
12.08.2009,6.64,6.94,7.29,,,
13.08.2009,6.05,6.32,7.65,,,
14.08.2009,6.11,5.95,9.65,13,,
17.08.2009,6.46,7.87,11.55,,13,
18.08.2009,7.52,7.29,7.07,,,
19.08.2009,7.5,7.38,8.41,,,
20.08.2009,6.7,7.18,7.48,,,
21.08.2009,6.3,6.63,7.87,8.5,,
24.08.2009,6.79,6.94,,,,
25.08.2009,8.6,8.08,7.35,,,
26.08.2009,6.98,8.35,7.4,,9.5,
27.08.2009,6.95,7.98,10,8.48,,
28.08.2009,6.64,6.68,7.68,,,11.5
31.08.2009,6.26,7.22,7.76,9.77,,
01.09.2009,6,6.42,7.91,,,
02.09.2009,5.97,6.49,7,10.17,,
03.09.2009,6.15,6.65,7.59,10.17,,
04.09.2009,7.21,7.3,7.52,,,
07.09.2009,6.8,8.75,8.44,,,
08.09.2009,7.73,10.7,7.78,,,
09.09.2009,7.23,8.92,,,10.75,
10.09.2009,7.26,7.5,8.38,,,
11.09.2009,7.78,7.52,7.6,11.96,,
14.09.2009,7.84,7.57,9.5,,,
15.09.2009,8.11,8.63,8,,,
16.09.2009,7.68,8.65,8,,,
17.09.2009,6.85,7.39,9.25,16,,
18.09.2009,6.69,6.85,,,12.49,
21.09.2009,7.47,7.64,8.45,,,
22.09.2009,7.5,8.74,8.75,,,
23.09.2009,7.68,9.13,8.06,9.71,,
24.09.2009,7.71,7.85,9.5,9.3,12.75,
25.09.2009,7.74,7.6,9,8.25,,
28.09.2009,7.68,8.02,9,,,
29.09.2009,7.93,8.83,,,12,15.75
30.09.2009,6.51,7.5,8.05,,12,
